id,event_type,latitude,longitude,endlatitude,endlongitude,address,end_address,event_cause,requires_road_closure,start_datetime,end_datetime,status,authenticated,modified_datetime,map_file,direction,description,veh_type,veh_no,corridor,priority,cargo_material,reason_breakdown,age_of_truck,created_date,route_path,client_id,created_by_id,last_modified_by_id,assigned_to_police_id,citizen_accident_id,comment,police_station,meta_data,kgid,resolved_at_address,resolved_at_latitude,resolved_at_longitude,closed_by_id,closed_datetime,resolved_by_id,resolved_datetime,gba_identifier,zone,junction
FKID006834,planned,13.0418676,77.5941076,0.0,0.0,"MBT Road, Amanikere, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",,construction,False,2023-12-15 20:32:42.275+00,2023-12-15 23:05:46+00,closed,yes,2023-12-15 22:01:23.508244+00,,,Bethal church hebbal,,,ORR North 1,High,,,,2023-12-15 20:34:09.345502+00,,1,FKUSR00876,FKUSR00001,,,,Hebbala,,FKKG000856,,,,FKUSR00876,2023-12-15 22:01:22.621625+00,,,Bengaluru North Corporation,North Zone 1,HebbalFlyoverJunc
FKID006838,planned,12.9202334,77.589433,0.0,0.0,"11th Main Road, Sobha Opal Apartment, Block 4T East, Jayanagar, Bengaluru, Karnataka. Pin-560041 (India)",,procession,False,2023-12-15 21:11:37.559+00,2023-12-15 21:11:46+00,closed,yes,2023-12-15 21:35:47.871743+00,,,Slow traffic moment ಸರ್,,,Non-corridor,Low,,,,2023-12-15 21:12:40.110976+00,,1,FKUSR00116,FKUSR00001,,,,Jayanagara,,FKKG000110,,,,,,,,Bengaluru South Corporation,South Zone 1,MarenahalliRd-18thMainRdJunc
FKID006867,unplanned,13.12531,77.6123167,0.0,0.0,"Bengaluru Bellary Road, Uday Nagar, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",,construction,False,2023-12-16 00:13:26.929+00,,closed,yes,2023-12-16 23:11:35.351248+00,,,Bagaluru onflyover to wards airport NHi work sir [PERSON] normal mument sir,,,Bellary Road 2,High,,,,2023-12-16 00:14:14.054719+00,,1,FKUSR00105,FKUSR00001,,,,Yelahanka,,FKKG000099,,,,FKUSR00105,2023-12-16 23:11:35.350678+00,,,Bengaluru North Corporation,North Zone 2,BagalurCrossJunc
FKID006893,unplanned,13.0991084,77.5971696,13.09878,77.5978606,"Hospital Road, Nehru Nagar Extension, Nehru Nagar, Bengaluru, Karnataka. Pin-560064 (India)","Raithara Santhe Road, Nehru Nagar Extension, Nehru Nagar, Bengaluru, Karnataka. Pin-560064 (India)",construction,True,2023-12-16 02:54:34.221+00,,closed,yes,2023-12-24 19:21:49.677281+00,,,Cabel working,,,Bellary Road 2,High,,,,2023-12-16 02:55:53.687243+00,,1,FKUSR00612,FKUSR00001,,,,Yelahanka,,FKKG000599,,,,FKUSR00612,2023-12-24 19:21:49.676708+00,,,Bengaluru North Corporation,North Zone 2,SantheCircle
FKID006894,planned,13.00271757,77.62213905,12.99966473,77.62086723,"Gold Orchid, 19, Hutchins Main Road, D'Costa Square, Cooke Town, Maruthi Seva Nagara, Bengaluru North City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560084, India","Rajambal Bhavan, 21, Pottery Road, Balaji Layout, Cooke Town, Maruthi Seva Nagara, Bengaluru North City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560005, India",construction,True,2023-12-16 03:16:32.764+00,2027-11-09 11:35:46+00,active,yes,2023-12-16 03:23:41.324628+00,,south,Permanent road blockage regulation,,,Airport New South Road,High,,,,2023-12-16 03:23:41.232426+00,"[[13.002717567624954,77.62213904837384],[13.002712153703655,77.62215880583902],[13.002419417096977,77.62201928185313],[13.002022131149763,77.62180462956718],[13.00159347980911,77.6215953435884],[13.000971440123227,77.62139155426594],[13.000495739624967,77.62119300090146],[12.999654197069457,77.62086586774672],[12.999664726100534,77.62086723357963]]",1,FKUSR00009,FKUSR00009,,,,Pulikeshinagar(F.Town),,,,,,,,,,Bengaluru North Corporation,North Zone 1,HennurRd-DavisRdJunction
FKID006895,unplanned,13.0948303,77.5974484,0.0,0.0,"Bellary Road, Concorde Mayfair, KHB Colony, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",,construction,False,2023-12-16 04:04:47.868+00,,closed,yes,2023-12-30 23:15:27.115441+00,,,Coffeday junction,,,Bellary Road 2,High,,,,2023-12-16 04:12:01.436213+00,,1,FKUSR00265,FKUSR00001,,,,Yelahanka,,FKKG000257,,,,FKUSR00265,2023-12-30 23:15:27.114888+00,,,Bengaluru North Corporation,North Zone 2,YelhankaCircle
FKID006935,unplanned,13.0428512,77.590721,0.0,0.0,"MBT Road, Hebbal Junction, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",,construction,False,2023-12-16 11:35:45.606+00,,closed,yes,2023-12-23 03:51:18.860784+00,,,Road work going in hebbal circle to nagavara,,,Bellary Road 1,High,,,,2023-12-16 11:36:56.888324+00,,1,FKUSR00846,FKUSR00001,,,,Hebbala,,FKKG000826,,,,FKUSR00846,2023-12-23 03:51:18.860119+00,,,Bengaluru North Corporation,North Zone 1,HebbalFlyoverJunc
FKID006996,planned,13.0169614,77.5604211,0.0,0.0,"CV Raman Road, SBD Township Sector B, BHEL Township, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",,construction,False,2023-12-18 20:40:05.786+00,2023-12-18 20:39:46+00,closed,yes,2023-12-18 21:35:47.838163+00,,,White tapping on this above location,,,Tumkur Road,High,,,,2023-12-18 20:41:27.019958+00,,1,FKUSR00229,FKUSR00001,,,,Yeshwanthpura,,FKKG000221,,,,,,,,Bengaluru West Corporation,West Zone 2,MS RamaiahJunc(TollGate)
FKID007012,planned,12.9730328,77.5391616,0.0,0.0,"Chord Road, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",,public_event,False,2023-12-19 03:18:49.265+00,2023-12-19 03:24:46+00,closed,yes,2023-12-19 03:35:47.846793+00,,,Break down,,,West of Chord Road,High,,,,2023-12-19 03:26:24.203528+00,,1,FKUSR01833,FKUSR00001,,,,Vijayanagara,,FKKG001718,,,,,,,,Bengaluru West Corporation,West Zone 2,VijayanagarBusStandJunction
FKID007013,planned,12.9730708,77.5389574,0.0,0.0,"Chord Road, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",,public_event,False,2023-12-19 03:26:32.029+00,2023-12-19 03:28:46+00,closed,no,2023-12-19 03:35:47.857136+00,,,Break down,,,West of Chord Road,High,,,,2023-12-19 03:29:17.139194+00,,1,FKUSR01833,FKUSR01833,,,,Vijayanagara,,FKKG001718,,,,,,,,Bengaluru West Corporation,West Zone 2,VijayanagarBusStandJunction
FKID007016,planned,12.9836352,77.5773592,0.0,0.0,"Dr MH Ambarish Road, C Ranga Swamy Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",,construction,False,2023-12-19 04:06:47.898+00,2023-12-19 05:35:46+00,closed,yes,2023-12-19 05:35:47.929116+00,,,White tapping work progress on old [PERSON]  traffic slow movements towards race view jn,,,Non-corridor,Low,,,,2023-12-19 04:09:13.466842+00,,1,FKUSR00742,FKUSR00001,,,,High ground,,FKKG000726,,,,,,,,Bengaluru Central Corporation,Central Zone 2,SubbannaJunction
FKID007027,planned,12.9161461,77.6328869,12.9159613,77.6330498,"13th Cross Road, Sector 6, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)","6th Main Road, Sector 6, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",construction,True,2023-12-19 06:10:42.967+00,2023-12-19 06:11:46+00,closed,yes,2023-12-19 06:35:48.208915+00,,,[LOCATION] work prograss traffic slow moving silkboard towards 14th main service road sir,,,ORR East 1,High,,,,2023-12-19 06:13:40.42804+00,,1,FKUSR01838,FKUSR00001,,,,HSR Layout,,FKKG001721,,,,,,,,Bengaluru South Corporation,South Zone 2,5thMainHSR
FKID007135,planned,13.0462699,77.5912839,0.0,0.0,"Bellary Road, Hebbal Junction, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",,construction,False,2023-12-22 23:04:20.364+00,2023-12-22 13:03:46+00,closed,yes,2023-12-22 23:35:47.616863+00,,,ಟ್ರಾಫಿಕ್ ಗೆ ಯಾವುದೇ [PERSON] ಇರುವುದಿಲ್ಲ ಹೆಬ್ಬಾಳ ಡೌನ್ ರಾಂಪ್ ದಿಂದ ಕೆಂಪಾಪುರ ಕಡೆಗೆ,,,Bellary Road 1,High,,,,2023-12-22 23:06:14.539201+00,,1,FKUSR00005,FKUSR00001,,,,Kodigehalli,,FKKG000663,,,,,,,,Bengaluru North Corporation,North Zone 1,HebbalFlyoverJunc
FKID007137,planned,12.9497527,77.6205634,12.9501764,77.6210879,"Srinivagilu Main Road, Kapila Block, National Games Village, Koramangala, Bengaluru, Karnataka. Pin-560047 (India)","Srinivagilu Main Road, LIC Officers Colony, Koramangala, Bengaluru, Karnataka. Pin-560047 (India)",construction,True,2023-12-22 23:40:17.101+00,2024-01-19 23:41:46+00,closed,yes,2024-01-20 00:35:47.982577+00,,,White tapping construction 🚧,,,Non-corridor,Low,,,,2023-12-22 23:42:29.589523+00,,1,FKUSR00066,FKUSR00001,,,,Adugodi,,FKKG000060,,,,,,,,Bengaluru Central Corporation,Central Zone 1,BucheryJunction
FKID007161,planned,12.9738689,77.5662785,0.0,0.0,"Binny Mill Main Road, Railway Quarters, Subhash Nagar, Sevashrama, Bengaluru, Karnataka. Pin-560023 (India)",,procession,False,2023-12-23 21:39:56.477+00,2023-12-23 23:05:46+00,closed,yes,2023-12-23 23:35:47.763662+00,,,Towards [PERSON] mill sir,,,Magadi Road,High,,,,2023-12-23 21:43:48.507198+00,,1,FKUSR00072,FKUSR00001,,,,Magadi Road,,FKKG000066,,,,,,,,Bengaluru Central Corporation,Central Zone 2,LeprosyhospitalJunc
FKID007173,planned,12.98205505,77.56489837,12.97079473,77.56658306,"Vatal Nagaraj Road Underpass, Gopalpura, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560023, India","Tank Bund Road, Cottonpete, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560023, India",public_event,True,2023-12-27 02:05:46+00,2023-12-27 10:05:46+00,closed,yes,2023-12-27 10:05:46.020402+00,,,"[LOCATION] parameshwari
[PERSON] at [LOCATION] road, magadi
road near hunasemar
(arogya soudha) junction",,,Non-corridor,Low,,,,2023-12-24 06:41:33.714202+00,"[[12.982055051892356,77.5648983700836],[12.982101472741167,77.56546242240509],[12.982174662913307,77.56500091999028],[12.982143295699318,77.56449648711833],[12.9818400790932,77.56428183483239],[12.980846780723754,77.5641423108465],[12.981432304453426,77.564195973918],[12.979665273283771,77.56422817176089],[12.978954274949633,77.56428183483239],[12.978441936654093,77.56453941757552],[12.977981876876699,77.5646896741757],[12.977302342156058,77.56462541828468],[12.975943065943492,77.56437856815585],[12.975733945866624,77.56256475633964],[12.975807137913511,77.56334823718332],[12.975880329938887,77.56055775746601],[12.975838505927042,77.55943083296482],[12.975807137913511,77.55723064703389],[12.975733945866624,77.55583540717525],[12.975660753798174,77.55363522124432],[12.975587561708169,77.55319518405811],[12.97527388107846,77.5525619598146],[12.975012480251445,77.55259415765747],[12.975200688874605,77.55298053177218],[12.97540980939993,77.55351716248704],[12.975420265421576,77.55578174410374],[12.975514369596654,77.5571769839624],[12.975577105693558,77.55820731493495],[12.975618929749396,77.55923764590747],[12.975618929749396,77.56099779465222],[12.975556193663012,77.5622320452964],[12.975618929749396,77.56297259568294],[12.97567120980926,77.56444296384164],[12.975388897355312,77.56479714011343],[12.974928831928759,77.56545182958558],[12.974562870186205,77.56587040154317],[12.974155083610077,77.56611725167203],[12.972942175995586,77.56646069532954],[12.972147509178827,77.56660021931538],[12.971645613039039,77.56675047591554],[12.971562897098107,77.56682484979139],[12.971275351882765,77.56677118671989],[12.971102824594004,77.56667459319122],[12.970857103703436,77.56647067351956],[12.97072117289374,77.56664776165549],[12.971003490646199,77.56678728564137],[12.971306720467878,77.56694290854865],[12.971662230822536,77.56695364116297],[12.971981144090682,77.56681948348424],[12.972430758823299,77.56670679103411],[12.973099012178722,77.56658972095184],[12.973872763783172,77.56639653389449],[12.97440602362282,77.56618188160856],[12.97484517792624,77.56595649670828],[12.975033386676035,77.5656237856651],[12.975430715791099,77.56514081802169],[12.97571302819759,77.56470078083552],[12.976267196063377,77.5646900482212],[12.976659860794697,77.56469484712687],[12.97724016641383,77.56482363849844],[12.977731595338417,77.56490949941282],[12.978071412643715,77.56492023202713],[12.978693570717693,77.56465759575393],[12.979111805716803,77.56449660653945],[12.979446323129743,77.56446446537012],[12.980089357202896,77.56445909906296],[12.980627831610427,77.56445909906296],[12.981208127966958,77.56446983167729],[12.981532212791635,77.56443773017946],[12.981845885524741,77.56448602694377],[12.981950443014469,77.56462555092965],[12.981892936400545,77.56496899458718],[12.981840657649098,77.56524267625174],[12.981814518269251,77.56533926978038],[12.982107279166577,77.56544659592338],[12.970794733782048,77.56658306182155]]",1,FKUSR00009,FKUSR00009,,,,Magadi Road,,,,,,,,,,Bengaluru Central Corporation,Central Zone 2,KarnatakaBhavanJunction
FKID007175,unplanned,13.0421218,77.5939679,0.0,0.0,"MBT Road, Amanikere, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",,construction,False,2023-12-24 12:27:48.107+00,,closed,yes,2023-12-24 17:53:29.107377+00,,,Road repair work,,,ORR North 1,High,,,,2023-12-24 12:29:05.925076+00,,1,FKUSR00658,FKUSR00001,,,,Hebbala,,FKKG000642,,,,FKUSR00658,2023-12-24 17:53:29.106798+00,,,Bengaluru North Corporation,North Zone 1,HebbalFlyoverJunc
FKID007176,planned,13.0984757,77.5969049,0.0,0.0,"BB Road, Nehru Nagar Extension, Nehru Nagar, Bengaluru, Karnataka. Pin-560064 (India)",,construction,False,2023-12-24 19:21:52.614+00,2023-12-25 05:21:46+00,closed,yes,2023-12-25 05:35:47.887461+00,,,[PERSON] work going on Sir,,,Bellary Road 2,High,,,,2023-12-24 19:22:46.822572+00,,1,FKUSR00612,FKUSR00001,,,,Yelahanka,,FKKG000599,,,,,,,,Bengaluru North Corporation,North Zone 2,SantheCircle
FKID007186,unplanned,12.95008982,77.53760297,12.952431,77.5370367,"Nice Bangalore Mysore Expressway, KIMCO Junction, Deepanjali Nagar, Bengaluru, Karnataka. Pin-560026 (India)","Chord Road, Bhel Circle, Deepanjali Nagar, Bengaluru, Karnataka. Pin-560026 (India)",procession,True,2023-12-25 00:44:26.681+00,,closed,yes,2023-12-25 03:35:47.515095+00,,,[PERSON] procession,,,West of Chord Road,High,,,,2023-12-25 00:45:50.596611+00,,1,FKUSR00154,FKUSR00001,,,,Byatarayanapura,,FKKG000148,,,,,,,,Bengaluru West Corporation,West Zone 2,KIMCO Junction
FKID007191,planned,13.00398224,77.61968747,,,"Hennur Main Road, St. Thomas Town, Cooke Town, Maruthi Seva Nagara, Bengaluru North City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560084, India",,procession,False,2023-12-24 12:05:46+00,2024-01-22 11:35:46+00,closed,yes,2023-12-25 06:35:48.000581+00,,,Slow moving vehicles due to white topping,,,Airport New South Road,High,,,,2023-12-25 06:20:04.408368+00,[],1,FKUSR00009,FKUSR00009,,,,Pulikeshinagar(F.Town),,,,,,,,,,Bengaluru North Corporation,North Zone 1,HennurRd-DavisRdJunction
FKID007213,planned,12.9740557,77.5662098,12.9745118,77.5661615,"Binny Mill Main Road, Railway Quarters, Subhash Nagar, Sevashrama, Bengaluru, Karnataka. Pin-560023 (India)","Binny Mill Main Road, Railway Quarters, Subhash Nagar, Sevashrama, Bengaluru, Karnataka. Pin-560023 (India)",procession,True,2023-12-26 02:26:15.6+00,2023-12-26 03:25:46+00,closed,yes,2023-12-26 03:35:48.129108+00,,,[PERSON] mill to hunasemara junction sir,,,Magadi Road,High,,,,2023-12-26 02:30:57.789667+00,,1,FKUSR00072,FKUSR00001,,,,Magadi Road,,FKKG000066,,,,,,,,Bengaluru Central Corporation,Central Zone 2,LeprosyhospitalJunc
FKID007215,planned,12.9992699,77.5715185,12.9992699,77.5715185,"8th Cross Road, RR Palace, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)","8th Cross Road, RR Palace, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",procession,True,2023-12-26 03:25:01.753+00,2023-12-26 03:35:46+00,closed,no,2023-12-26 03:35:48.139871+00,,,ಸಂಪಿಗೆ [PERSON] ಅಡ್ಡರಸ್ತೆಯಿಂದ ಸಂಪಿಗೆ ರಸ್ತೆ 18ನೇ ರಸ್ತೆ ವರೆಗೂ ರಸ್ತೆಯನ್ನು ಬಂದ್ಮಾಡಲಾಗಿದೆ ಕಾಡು ಮಲ್ಲೇಶ್ವರ ದೇವಾಲಯದ ಬ್ರಹ್ಮ ರಥೋತ್ಸವ ಬರುತ್ತಿದ್ದು ಮಧ್ಯಾಹ್ನ 3:30 ರಿಂದ ರಾತ್ರಿ 10:00 ವರೆಗೂ ರಸ್ತೆಯನ್ನು ಬಂದ್ ಮಾಡಿ ಯಶವಂತಪುರ ಮಾರ್ಗವಾಗಿ ಚಲಿಸುವ ವಾಹನಗಳಿಗೆ ಬದಲಿ ಮಲ್ಲೇಶ್ವರಂ 90 ರೂಟನ್ನು ಚಲಿಸಲು ಮಾರ್ಗ ನೀಡಲಾಗಿದೆ,,,Non-corridor,Low,,,,2023-12-26 03:31:19.040678+00,,1,FKUSR01049,FKUSR01049,,,,Malleshwaram,,FKKG001016,,,,,,,,Bengaluru Central Corporation,Central Zone 2,KCG HospitalJunction
FKID007237,planned,12.9670407,77.588336,12.9670572,77.5883294,"Sri Narsimha Rao Road, Sri Narasimharaja Square, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)","Sri Narsimha Rao Road, Sri Narasimharaja Square, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",construction,True,2023-12-26 22:51:03.151+00,2023-12-26 22:50:46+00,closed,yes,2023-12-26 23:35:47.63198+00,,,,,,Mysore Road,High,,,,2023-12-26 22:47:37.834598+00,,1,FKUSR00965,FKUSR00001,,,,Halasuru Gate,,FKKG000940,,,,,,,,Bengaluru Central Corporation,Central Zone 2,HudsonCircle
FKID007244,planned,13.0403572,77.623926,0.0,0.0,"MBT Road, Nagawara Junction, HBR Layout, Bengaluru, Karnataka. Pin-560043 (India)",,construction,False,2023-12-27 04:10:43.375+00,2023-12-31 04:10:46+00,closed,yes,2023-12-31 04:35:47.825203+00,,,ನಮಸ್ತೆ ಸರ್ ನಾಗವಾರ ಜಂಕ್ಷನ್ ಟುವಾರ್ಡ್ಸ್ ವೀರಣ್ಣ ಪಾಳ್ಯ ಸರ್ವಿಸ್ ರಸ್ತೆಯಲ್ಲಿ ಬಿಪಿಎಂಪಿ ಕೆಲಸ ನಡೆಯುತ್ತಿದ್ದು ಸಿಮೆಂಟ್ ಪೈಪ್ಗಳನ್ನು ರಸ್ತೆಯಲ್ಲಿ ಕೂಡಿ ಹಾಕಿದ್ದು ಒನ್ ಸೈಡ್ ಟ್ರಾಫಿಕ್ ಮೂಮೆಂಟ್ ಆಗುತ್ತಿರುತ್ತದೆ ಸರ್,,,Hennur Main Road,High,,,,2023-12-27 04:12:12.849155+00,,1,FKUSR00310,FKUSR00009,,,,Hennuru,,FKKG000302,,,,,,,,Bengaluru North Corporation,North Zone 1,Nagavara-ORR Junction
FKID007248,planned,12.9742147,77.5662877,12.9743606,77.5662789,"Binny Mill Main Road, Railway Quarters, Subhash Nagar, Sevashrama, Bengaluru, Karnataka. Pin-560023 (India)","Binny Mill Main Road, Railway Quarters, Subhash Nagar, Sevashrama, Bengaluru, Karnataka. Pin-560023 (India)",procession,True,2023-12-27 05:29:30.884+00,2023-12-27 09:29:46+00,closed,yes,2023-12-27 05:32:49.996741+00,,,[PERSON] mill to [LOCATION],,,Magadi Road,High,,,,2023-12-27 05:31:06.04742+00,,1,FKUSR00072,FKUSR00009,,,,Magadi Road,,FKKG000066,,,,FKUSR00072,2023-12-27 05:31:14.797066+00,,,Bengaluru Central Corporation,Central Zone 2,LeprosyhospitalJunc
FKID007249,planned,12.9741263,77.5662671,12.9741263,77.5662671,"Binny Mill Main Road, Railway Quarters, Subhash Nagar, Sevashrama, Bengaluru, Karnataka. Pin-560023 (India)","Binny Mill Main Road, Railway Quarters, Subhash Nagar, Sevashrama, Bengaluru, Karnataka. Pin-560023 (India)",procession,True,2023-12-27 05:31:20.838+00,2023-12-27 09:50:46+00,closed,yes,2023-12-27 07:35:48.02899+00,,,[PERSON] mill to [LOCATION],,,Magadi Road,High,,,,2023-12-27 05:46:40.466507+00,,1,FKUSR00072,FKUSR00009,,,,Magadi Road,,FKKG000066,,,,,,,,Bengaluru Central Corporation,Central Zone 2,LeprosyhospitalJunc
FKID007303,unplanned,12.9558783,77.692525,0.0,0.0,"HAL Airport Road, Doddanekundi Circle, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",,protest,False,2023-12-28 22:29:04.072+00,,closed,no,2024-01-04 04:27:47.743367+00,,,A,,,Old Airport Road,High,,,,2023-12-28 22:30:47.901903+00,,1,FKUSR00020,FKUSR00001,,,,HAL Old Airport,,FKKG000016,,,,,,,,Bengaluru East Corporation,East Zone 1,Yemalur cross junc
FKID007340,planned,13.1909485,77.6460691,0.0,0.0,"Ronald Colaco Road, Sadahalli Gate Junction, Navarathna Agrahara, Bengaluru, Karnataka. Pin-562157 (India)",,construction,False,2023-12-30 00:32:10.723+00,2023-12-30 06:05:46+00,closed,yes,2023-12-30 02:46:11.399299+00,,,,,,Bellary Road 2,High,,,,2023-12-30 00:34:03.863146+00,,1,FKUSR00666,FKUSR00009,,,,Chikkajala,,FKKG000650,,,,FKUSR00666,2023-12-30 02:46:11.39874+00,,,,,SadahalliGateJunc(AirportRd)
FKID007364,unplanned,13.1220978,77.6112107,0.0,0.0,"Bellary Road, Bagalur Cross Junction, Kattigenahalli, Bengaluru, Karnataka. Pin-560063 (India)",,construction,False,2023-12-30 23:15:31.529+00,,closed,yes,2023-12-31 01:42:20.455477+00,,,Bagaluru cross service road [LOCATION] work sir,,,Bellary Road 2,High,,,,2023-12-30 23:16:35.91832+00,,1,FKUSR00265,FKUSR00001,,,,Yelahanka,,FKKG000257,,,,FKUSR00265,2023-12-31 01:42:20.4549+00,,,Bengaluru North Corporation,North Zone 2,BagalurCrossJunc
FKID007408,planned,13.0018733,77.570975,0.0,0.0,"11th Cross Road, Acharya Sri Ramanuja Circle, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",,procession,False,2024-01-01 23:47:13.478+00,2024-01-01 15:06:46+00,closed,yes,2024-01-02 00:35:48.050516+00,,,ಮಲ್ಲೇಶ್ವರಂ ವೇಣುಗೋಪಾಲಸ್ವಾಮಿ ರಥವು ಸಂಪಿಗೆ ರಸ್ತೆ 11ನೇ ಅಡ್ಡರಸ್ತೆಯಿಂದ ಏಕಮುಖ ಮಾರ್ಗವಾಗಿ ಸಂಪಿಗೆ ರಸ್ತೆ ಆರನೇ ಅಡ್ಡರಸ್ತೆಯಲ್ಲಿ ಬಲತಿರುವ ಪಡೆದು ಮಾರ್ಗೋಸ್ ರಸ್ತೆ 11ನೇ ಅಡ್ಡರಸ್ತೆ ಬರೆದು ಏಕಮುಖವಾಗಿ ಚಲಿಸಿ ದೇವಸ್ಥಾನದ ಒಳಗಡೆ ಪ್ರವೇಶಿಸುತ್ತದೆ ಮಲ್ಲೇಶ್ವರಂ ನಿಂದ ಟುವರ್ಡ್ ಯಶವಂತಪುರ ಒಂದು ಸೈಡ್ ಅನ್ನು ವೆಹಿಕಲ್ ಬಿಡಲಾಗುತ್ತದೆ ಟ್ರಾಫಿಕ್ ಗೆ ಯಾವುದೇ ರೀತಿ ತೊಂದರೆ ಆಗಿರುವುದಿಲ್ಲ,,,Non-corridor,Low,,,,2024-01-01 23:50:06.475807+00,,1,FKUSR01049,FKUSR00001,,,,Malleshwaram,,FKKG001016,,,,,,,,Bengaluru West Corporation,West Zone 2,Geethanjali jn
